SUMLEV,REGION,DIVISION,state,county,Stname,ctyname,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,NPOPCHG_2010,NPOPCHG_2011,Births2010,Births2011,Deaths2010,Deaths2011,NATURALINC2010,NATURALINC2011,INTERNATIONALMIG2010,INTERNATIONALMIG2011,DOMESTICMIG2010,DOMESTICMIG2011,NETMIG2010,NETMIG2011,RESIDUAL2010,RESIDUAL2011,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,Rbirth2011,Rdeath2011,RNATURALINC2011,RINTERNATIONALMIG2011,RDOMESTICMIG2011,RNETMIG2011
050,3,7,48,173,Texas,Glasscock County,1226,1226,1229,1251,3,22,4,14,2,6,2,8,0,1,1,13,1,14,0,0,0,0,0,11.290322581,4.8387096774,6.4516129032,0.8064516129,10.483870968,11.290322581
050,3,7,48,175,Texas,Goliad County,7210,7210,7232,7243,22,11,16,72,8,64,8,8,0,1,15,2,15,3,-1,0,93,93,93,9.9481865285,8.8428324698,1.1053540587,0.1381692573,0.2763385147,0.414507772
050,3,7,48,177,Texas,Gonzales County,19807,19807,19850,19904,43,54,75,298,35,196,40,102,19,67,-14,-115,5,-48,-2,0,311,311,311,14.992202043,9.8606429542,5.1315590884,3.3707299894,-5.785581325,-2.414851336
050,3,7,48,179,Texas,Gray County,22535,22535,22455,22755,-80,300,78,309,66,268,12,41,5,31,-99,226,-94,257,2,2,1610,1610,1610,13.669542137,11.855784119,1.8137580181,1.3713780137,9.9977881,11.369166114
050,3,7,48,181,Texas,Grayson County,120877,120877,121094,121419,217,325,381,1542,299,1224,82,318,42,157,96,-144,138,13,-3,-6,2214,2214,2214,12.716844045,10.094304223,2.6225398226,1.2947759502,-1.187565203,0.1072107475
050,3,7,48,183,Texas,Gregg County,121730,121730,121906,123081,176,1175,473,1943,307,1240,166,703,66,227,-52,252,14,479,-4,-7,4414,4414,4414,15.86206615,10.122986118,5.7390800328,1.8531595554,2.0572520175,3.9104115729
050,3,7,48,185,Texas,Grimes County,26604,26572,26647,26887,75,240,70,291,47,195,23,96,12,47,40,97,52,144,0,0,3012,3012,3012,10.871595621,7.2850898494,3.586505772,1.7558934509,3.6238652072,5.379758658
050,3,7,48,187,Texas,Guadalupe County,131533,131533,132409,135757,876,3348,416,1688,198,837,218,851,34,85,607,2378,641,2463,17,34,1888,1888,1888,12.589217127,6.2424020942,6.3468150325,0.6339356965,17.735283369,18.369219066
050,3,7,48,189,Texas,Hale County,36273,36273,36375,36498,102,123,160,636,71,342,89,294,14,51,0,-224,14,-173,-1,2,2802,2802,2802,17.455024495,9.3861924169,8.0688320777,1.3996953604,-6.147681583,-4.747986223
050,3,7,48,191,Texas,Hall County,3353,3353,3367,3377,14,10,13,49,5,39,8,10,5,32,1,-32,6,0,0,0,44,44,44,14.53143535,11.565836299,2.965599051,9.4899169632,-9.489916963,0
050,3,7,48,193,Texas,Hamilton County,8517,8517,8505,8472,-12,-33,18,87,18,129,0,-42,0,1,-12,8,-12,9,0,0,254,254,254,10.249160629,15.197031278,-4.947870649,0.117806444,0.9424515521,1.0602579961
050,3,7,48,195,Texas,Hansford County,5613,5613,5609,5577,-4,-32,20,80,5,45,15,35,2,18,-21,-86,-19,-68,0,1,60,60,60,14.303593778,8.0457715001,6.2578222778,3.2183086,-15.37636331,-12.15805471
050,3,7,48,197,Texas,Hardeman County,4139,4139,4160,4176,21,16,16,63,2,45,14,18,0,0,7,-2,7,-2,0,0,21,21,21,15.115163148,10.796545106,4.3186180422,0,-0.479846449,-0.479846449
050,3,7,48,199,Texas,Hardin County,54635,54635,54793,55246,158,453,175,723,120,485,55,238,3,18,100,199,103,217,0,-2,380,380,380,13.140795536,8.81505648,4.3257390562,0.3271567353,3.6168994629,3.9440561983
050,3,7,48,201,Texas,Harris County,4092459,4092442,4109362,4180894,16920,71532,17515,71460,5431,22304,12084,49156,4629,19558,191,2965,4820,22523,16,-147,44524,44543,44547,17.239515885,5.3807747312,11.858741153,4.7183102669,0.7152975734,5.4336078403
050,3,7,48,203,Texas,Harrison County,65631,65631,65746,66296,115,550,216,896,139,605,77,291,40,144,2,118,42,262,-4,-3,1363,1363,1363,13.57143939,9.1637509277,4.4076884628,2.1811241878,1.7873100983,3.9684342861
050,3,7,48,205,Texas,Hartley County,6062,6062,6064,5971,2,-93,15,59,4,25,11,34,0,5,-9,-132,-9,-127,0,0,1406,1406,1406,9.8047361861,4.1545492314,5.6501869547,0.8309098463,-21.93601994,-21.1051101
050,3,7,48,207,Texas,Haskell County,5899,5899,5893,5989,-6,96,13,57,8,73,5,-16,0,0,-10,111,-10,111,-1,1,544,544,544,9.5943443865,12.287493688,-2.693149301,0,18.683723279,18.683723279
050,3,7,48,209,Texas,Hays County,157107,157103,158311,164050,1208,5739,518,2079,192,749,326,1330,22,108,841,4246,863,4354,19,55,7017,7017,7017,12.898582645,4.6469641179,8.2516185271,0.6700562413,26.343137042,27.013193283
050,3,7,48,211,Texas,Hemphill County,3807,3807,3802,3970,-5,168,14,56,3,34,11,22,4,11,-21,134,-17,145,1,1,40,40,40,14.410705095,8.749356665,5.6613484303,2.8306742151,34.482758621,37.313432836
050,3,7,48,213,Texas,Henderson County,78532,78531,78702,78826,171,124,223,897,235,977,-12,-80,32,99,152,110,184,209,-1,-5,1242,1242,1242,11.388451577,12.404144025,-1.015692448,1.2569194048,1.3965771164,2.6534965213
050,3,7,48,215,Texas,Hidalgo County,774769,774769,780030,797810,5261,17780,4025,16884,921,3641,3104,13243,818,3452,1308,1116,2126,4568,31,-31,6982,6982,6982,21.401409522,4.615170106,16.786239416,4.3756020889,1.4145921006,5.7901941895
050,3,7,48,217,Texas,Hill County,35089,35089,35122,35392,33,270,110,454,107,374,3,80,16,64,17,128,33,192,-3,-2,829,829,829,12.876875514,10.60782256,2.269052954,1.8152423632,3.6304847264,5.4457270897
050,3,7,48,219,Texas,Hockley County,22935,22935,22864,22892,-71,28,80,319,43,212,37,107,3,17,-114,-94,-111,-77,3,-2,641,641,641,13.943526532,9.2665442783,4.6769822537,0.7430719468,-4.108750765,-3.365678818
050,3,7,48,221,Texas,Hood County,51182,51182,51353,51670,171,317,140,560,136,539,4,21,13,51,158,251,171,302,-4,-6,701,701,701,10.871358823,10.463682867,0.4076759559,0.9900701785,4.8726983295,5.862768508
050,3,7,48,223,Texas,Hopkins County,35161,35161,35250,35371,89,121,113,468,89,354,24,114,13,58,53,-50,66,8,-1,-1,431,431,431,13.253848006,10.025346568,3.2285014372,1.6425709067,-1.416009402,0.2265615044
050,3,7,48,225,Texas,Houston County,23732,23732,23720,23484,-12,-236,62,258,69,312,-7,-54,5,21,-8,-202,-3,-181,-2,-1,2908,2908,2908,10.93127701,13.21921871,-2.2879417,0.8897551055,-8.558596729,-7.668841624
050,3,7,48,227,Texas,Howard County,35012,35012,35012,35122,0,110,119,470,79,336,40,134,2,5,-42,-28,-40,-23,0,-1,6080,6083,6089,13.402914421,9.581657969,3.8212564519,0.142584196,-0.798471497,-0.655887301
050,3,7,48,229,Texas,Hudspeth County,3476,3476,3482,3423,6,-59,12,48,0,4,12,44,0,9,-5,-114,-5,-105,-1,2,86,86,86,13.902968863,1.1585807386,12.744388125,2.6068066618,-33.01955105,-30.41274439
050,3,7,48,231,Texas,Hunt County,86129,86129,86359,86531,230,172,265,1084,201,844,64,240,28,103,138,-168,166,-65,0,-3,1869,1869,1869,12.539765169,9.763433397,2.7763317716,1.191509052,-1.94343224,-0.751923188
050,3,7,48,233,Texas,Hutchinson County,22150,22150,22133,22132,-17,-1,88,330,66,229,22,101,6,20,-46,-122,-40,-102,1,0,161,161,161,14.910199932,10.346775104,4.5634248277,0.9036484807,-5.512255733,-4.608607252
050,3,7,48,235,Texas,Irion County,1599,1599,1609,1620,10,11,4,10,1,14,3,-4,0,0,7,14,7,14,0,1,0,0,0,6.1938680706,8.6714152989,-2.477547228,0,8.6714152989,8.6714152989
050,3,7,48,237,Texas,Jack County,9044,9044,9032,9035,-12,3,22,93,8,76,14,17,3,18,-29,-31,-26,-13,0,-1,1140,1140,1140,10.295013007,8.4131289091,1.8818840981,1.9925831627,-3.431671002,-1.43908784
050,3,7,48,239,Texas,Jackson County,14075,14075,14074,14032,-1,-42,46,194,9,122,37,72,0,1,-37,-114,-37,-113,-1,-1,217,217,217,13.80488152,8.6814203373,5.1234611827,0.0711591831,-8.112146873,-8.040987689
050,3,7,48,241,Texas,Jasper County,35710,35710,35823,36296,113,473,116,492,103,388,13,104,1,5,97,360,98,365,2,4,941,941,941,13.644115975,10.759993899,2.884122076,0.1386597152,9.9834994939,10.122159209
050,3,7,48,243,Texas,Jeff Davis County,2342,2342,2346,2288,4,-58,4,16,2,18,2,-2,1,2,2,-59,3,-57,-1,1,88,88,88,6.9054812257,7.7686663789,-0.863185153,0.8631851532,-25.46396202,-24.60077687
050,3,7,48,245,Texas,Jefferson County,252273,252273,252377,252802,104,425,855,3554,605,2470,250,1084,132,468,-273,-1120,-141,-652,-5,-7,15983,15983,15983,14.070260244,9.7787121001,4.2915481443,1.8528086084,-4.434071883,-2.581263275
050,3,7,48,247,Texas,Jim Hogg County,5300,5300,5300,5265,0,-35,20,86,7,63,13,23,3,8,-15,-66,-12,-58,-1,0,16,16,16,16.280170374,11.92617132,4.3539990535,1.5144344534,-12.49408424,-10.97964979
050,3,7,48,249,Texas,Jim Wells County,40838,40839,40926,41339,87,413,169,697,104,363,65,334,3,20,21,60,24,80,-2,-1,357,357,357,16.945237951,8.8251382727,8.1200996779,0.4862335136,1.4587005409,1.9449340546
050,3,7,48,251,Texas,Johnson County,150934,150934,151330,152734,396,1404,538,2151,269,1124,269,1027,53,209,77,179,130,388,-3,-11,2644,2644,2644,14.148337192,7.3931803831,6.7551568091,1.3747105872,1.1773837087,2.5520942959
050,3,7,48,253,Texas,Jones County,20202,20202,20229,20146,27,-83,41,172,31,180,10,-8,2,7,15,-82,17,-75,0,0,5007,5007,5007,8.520123839,8.9164086687,-0.39628483,0.346749226,-4.061919505,-3.715170279
050,3,7,48,255,Texas,Karnes County,14824,14824,14849,14946,25,97,37,162,21,161,16,1,1,5,9,91,10,96,-1,0,3336,3336,3336,10.87430777,10.807182413,0.0671253566,0.335626783,6.1084074509,6.4440342339
050,3,7,48,257,Texas,Kaufman County,103350,103351,103940,105358,589,1418,363,1488,191,813,172,675,35,121,371,617,406,738,11,5,1336,1336,1336,14.218960525,7.7688272224,6.4501333028,1.156246118,5.8958996264,7.0521457443
050,3,7,48,259,Texas,Kendall County,33410,33410,33691,34781,281,1090,88,357,71,308,17,49,10,33,252,1001,262,1034,2,7,519,519,519,10.427620049,8.9963780816,1.4312419675,0.9638976516,29.238228765,30.202126417
050,3,7,48,261,Texas,Kenedy County,416,416,419,437,3,18,1,7,0,0,1,7,0,0,2,12,2,12,0,-1,0,0,0,16.355140187,0,16.355140187,0,28.037383178,28.037383178
050,3,7,48,263,Texas,Kent County,808,808,813,825,5,12,2,6,2,14,0,-8,0,0,5,20,5,20,0,0,52,52,52,7.326007326,17.094017094,-9.768009768,0,24.42002442,24.42002442
050,3,7,48,265,Texas,Kerr County,49625,49621,49666,49783,45,117,146,573,154,684,-8,-111,13,47,45,185,58,232,-5,-4,1910,1910,1910,11.523494454,13.755794427,-2.232299973,0.9452080966,3.7204999548,4.6657080514
050,3,7,48,267,Texas,Kimble County,4607,4607,4595,4632,-12,37,12,52,4,53,8,-1,0,9,-19,29,-19,38,-1,0,43,43,43,11.271269102,11.488024277,-0.216755175,1.9507965753,6.2859000759,8.2366966511
050,3,7,48,269,Texas,King County,286,286,287,255,1,-32,0,2,0,0,0,2,0,1,1,-35,1,-34,0,0,0,0,0,7.3800738007,0,7.3800738007,3.6900369004,-129.1512915,-125.4612546
050,3,7,48,271,Texas,Kinney County,3598,3598,3601,3630,3,29,10,46,4,35,6,11,0,3,-2,14,-2,17,-1,1,332,332,332,12.722998202,9.6805421104,3.0424560918,0.8297607523,3.8722168441,4.7019775965
050,3,7,48,273,Texas,Kleberg County,32061,32061,32119,32196,58,77,135,539,61,254,74,285,28,85,-45,-296,-17,-211,1,3,1974,1974,1974,16.761253207,7.8986239602,8.8626292467,2.6432403016,-9.204695639,-6.561455337
050,3,7,48,275,Texas,Knox County,3719,3719,3737,3758,18,21,12,57,5,51,7,6,0,7,12,9,12,16,-1,-1,104,104,104,15.210140093,13.609072715,1.6010673783,1.8679119413,2.4016010674,4.2695130087
050,3,7,48,277,Texas,Lamar County,49793,49789,49875,50074,86,199,156,633,149,622,7,11,26,95,56,98,82,193,-3,-5,713,713,713,12.666459895,12.446347637,0.2201122573,1.9009694944,1.9610001101,3.8619696045
050,3,7,48,279,Texas,Lamb County,13977,13977,14049,14167,72,118,64,246,19,150,45,96,10,52,18,-29,28,23,-1,-1,184,184,184,17.436915225,10.632265381,6.8046498441,3.6858519989,-2.055571307,1.6302806918
050,3,7,48,281,Texas,Lampasas County,19677,19663,19725,19891,62,166,52,217,31,175,21,42,9,24,32,100,41,124,0,0,222,222,222,10.955169628,8.8348142165,2.120355412,1.211631664,5.0484652666,6.2600969305
050,3,7,48,283,Texas,La Salle County,6886,6886,6899,7001,13,102,23,101,3,33,20,68,2,11,-8,23,-6,34,-1,0,1583,1583,1583,14.532374101,4.7482014388,9.7841726619,1.5827338129,3.309352518,4.8920863309
050,3,7,48,285,Texas,Lavaca County,19263,19263,19267,19347,4,80,54,226,57,246,-3,-20,9,41,-1,60,8,101,-1,-1,409,409,409,11.705599006,12.741492723,-1.035893717,2.1235821205,3.1076811519,5.2312632724
050,3,7,48,287,Texas,Lee County,16612,16612,16625,16666,13,41,47,194,24,136,23,58,4,16,-13,-32,-9,-16,-1,-1,525,525,525,11.654801598,8.170376378,3.48442522,0.9612207504,-1.922441501,-0.96122075
050,3,7,48,289,Texas,Leon County,16801,16801,16786,16916,-15,130,52,215,63,213,-11,2,5,20,-8,108,-3,128,-1,0,104,104,104,12.758886713,12.640199395,0.1186873183,1.1868731826,6.409115186,7.5959883686
050,3,7,48,291,Texas,Liberty County,75643,75643,75907,76206,264,299,276,1126,159,710,117,416,40,136,105,-252,145,-116,2,-1,5144,5144,5144,14.804783286,9.3351653047,5.4696179814,1.7881443401,-3.313326277,-1.525181937
050,3,7,48,293,Texas,Limestone County,23384,23384,23446,23634,62,188,85,351,65,260,20,91,6,18,37,79,43,97,-1,0,1592,1592,1592,14.910790144,11.045029737,3.8657604078,0.7646559048,3.3559898046,4.1206457094
050,3,7,48,295,Texas,Lipscomb County,3302,3302,3285,3327,-17,42,12,50,3,39,9,11,1,14,-28,18,-27,32,1,-1,37,37,37,15.124016939,11.796733212,3.3272837266,4.2347247429,5.444646098,9.6793708409
050,3,7,48,297,Texas,Live Oak County,11531,11530,11547,11447,17,-100,21,92,14,111,7,-19,3,9,9,-89,12,-80,-2,-1,1164,1164,1164,8.0020875011,9.6546925285,-1.652605027,0.7828129077,-7.741149865,-6.958336957
050,3,7,48,299,Texas,Llano County,19301,19301,19341,19181,40,-160,34,153,68,278,-34,-125,3,5,74,-39,77,-34,-3,-1,184,184,184,7.9435127979,14.433310835,-6.489798037,0.2595919215,-2.024816988,-1.765225066
050,3,7,48,301,Texas,Loving County,82,82,83,94,1,11,0,0,0,0,0,0,0,0,1,11,1,11,0,0,0,0,0,0,0,0,0,124.29378531,124.29378531
050,3,7,48,303,Texas,Lubbock County,278831,278831,280221,283910,1390,3689,1068,4232,566,2258,502,1974,90,296,782,1417,872,1713,16,2,11037,11037,11037,15.003607318,8.0052328271,6.998374491,1.0494016461,5.023655853,6.0730574991
050,3,7,48,305,Texas,Lynn County,5915,5915,5900,5888,-15,-12,16,63,3,46,13,17,1,17,-29,-46,-28,-29,0,0,42,42,42,10.688836105,7.8045469969,2.8842891076,2.8842891076,-7.804546997,-4.920257889
050,3,7,48,307,Texas,McCulloch County,8283,8283,8245,8290,-38,45,27,122,24,118,3,4,3,14,-43,26,-40,40,-1,1,109,109,109,14.756576958,14.272754763,0.4838221953,1.6933776837,3.1448442697,4.8382219534
050,3,7,48,309,Texas,McLennan County,234906,234906,235959,238564,1053,2605,835,3362,475,1930,360,1432,114,363,567,811,681,1174,12,-1,9085,9085,9085,14.170019156,8.1344845245,6.0355346316,1.529957452,3.4181694038,4.9481268558
050,3,7,48,311,Texas,McMullen County,707,707,711,690,4,-21,0,4,0,9,0,-5,0,0,4,-16,4,-16,0,0,0,0,0,5.710206995,12.847965739,-7.137758744,0,-22.84082798,-22.84082798
050,3,7,48,313,Texas,Madison County,13664,13664,13744,13747,80,3,41,163,22,130,19,33,5,19,55,-50,60,-31,1,1,2554,2554,2554,11.858426394,9.4576406824,2.4007857117,1.3822705613,-3.637554109,-2.255283547
050,3,7,48,315,Texas,Marion County,10546,10537,10517,10507,-20,-10,20,92,28,149,-8,-57,0,-1,-11,47,-11,46,-1,1,167,167,167,8.7519025875,14.174277017,-5.422374429,-0.095129376,4.4710806697,4.3759512938
050,3,7,48,317,Texas,Martin County,4799,4799,4822,4934,23,112,21,91,4,39,17,52,1,11,4,48,5,59,1,1,48,48,48,18.655186552,7.9950799508,10.660106601,2.2550225502,9.840098401,12.095120951
050,3,7,48,319,Texas,Mason County,4012,4012,4013,3984,1,-29,6,26,3,46,3,-20,0,0,-1,-8,-1,-8,-1,-1,3,3,3,6.5024384144,11.504314118,-5.001875703,0,-2.000750281,-2.000750281
050,3,7,48,321,Texas,Matagorda County,36702,36702,36763,36809,61,46,128,515,75,363,53,152,28,95,-18,-201,10,-106,-2,0,400,400,400,13.999891263,9.8678845213,4.1320067417,2.5825042136,-5.464035231,-2.881531017
050,3,7,48,323,Texas,Maverick County,54258,54258,54551,55405,293,854,252,1058,86,328,166,730,55,108,71,19,126,127,1,-3,969,969,969,19.244061261,5.9660227727,13.278038488,1.9644221325,0.3455927826,2.3100149151
050,3,7,48,325,Texas,Medina County,46006,46006,46116,46367,110,251,128,531,91,378,37,153,8,22,65,77,73,99,0,-1,2309,2309,2308,11.483191505,8.174475309,3.3087161965,0.4757631132,1.6651708963,2.1409340095
050,3,7,48,327,Texas,Menard County,2242,2242,2244,2264,2,20,4,16,2,21,2,-5,0,5,1,19,1,24,-1,1,38,38,38,7.0984915705,9.3167701863,-2.218278616,2.2182786158,8.42945874,10.647737356
050,3,7,48,329,Texas,Midland County,136872,136872,137006,140308,134,3302,558,2216,227,990,331,1226,31,77,-231,1972,-200,2049,3,27,1678,1678,1678,15.981883352,7.1399208118,8.8419625407,0.5553271743,14.222145294,14.777472468
050,3,7,48,331,Texas,Milam County,24757,24757,24729,24699,-28,-30,88,341,61,262,27,79,4,15,-60,-123,-56,-108,1,-1,405,405,405,13.797847374,10.601278627,3.1965687465,0.6069434329,-4.97693615,-4.369992717
050,3,7,48,333,Texas,Mills County,4936,4936,4947,4848,11,-99,8,37,7,76,1,-39,1,3,9,-63,10,-60,0,0,151,151,151,7.5548749362,15.518121491,-7.963246554,0.6125574273,-12.86370597,-12.25114855
050,3,7,48,335,Texas,Mitchell County,9403,9403,9411,9426,8,15,26,104,10,85,16,19,0,0,-7,-4,-7,-4,-1,0,2406,2406,2406,11.042097999,9.0247916335,2.0173063651,0,-0.424696077,-0.424696077
050,3,7,48,337,Texas,Montague County,19719,19719,19684,19710,-35,26,59,244,86,280,-27,-36,3,14,-10,50,-7,64,-1,-2,266,266,266,12.38767325,14.215362746,-1.827689496,0.7107681373,2.5384576331,3.2492257704
050,3,7,48,339,Texas,Montgomery County,455746,455761,459305,471734,3544,12429,1555,6385,708,2901,847,3484,357,1199,2289,7673,2646,8872,51,73,3224,3224,3224,13.715859379,6.2317475423,7.4841118363,2.5756171331,16.482660769,19.058277902
050,3,7,48,341,Texas,Moore County,21904,21904,21980,21954,76,-26,105,409,27,146,78,263,15,78,-16,-372,-1,-294,-1,5,154,154,154,18.618837347,6.6463331361,11.972504211,3.5507807165,-16.93449265,-13.38371193
050,3,7,48,343,Texas,Morris County,12934,12934,12941,12848,7,-93,43,173,30,154,13,19,0,1,-5,-114,-5,-113,-1,1,145,145,145,13.416572957,11.943076505,1.473496452,0.0775524448,-8.840978712,-8.763426267
050,3,7,48,345,Texas,Motley County,1210,1210,1212,1230,2,18,2,11,2,11,0,0,0,1,2,16,2,17,0,1,0,0,0,9.009009009,9.009009009,0,0.819000819,13.104013104,13.923013923
050,3,7,48,347,Texas,Nacogdoches County,64524,64524,64651,65466,127,815,227,938,125,553,102,385,31,122,-4,307,27,429,-2,1,5144,5144,5144,14.417793217,8.5000422696,5.9177509472,1.8752353651,4.7188299761,6.5940653412
050,3,7,48,349,Texas,Navarro County,47735,47735,47788,48054,53,266,170,698,122,513,48,185,12,60,-6,24,6,84,-1,-3,736,736,736,14.565639281,10.705118841,3.8605204399,1.2520606832,0.5008242733,1.7528849565
050,3,7,48,351,Texas,Newton County,14445,14445,14426,14454,-19,28,34,143,37,174,-3,-31,0,0,-15,59,-15,59,-1,0,724,724,724,9.9030470914,12.049861496,-2.146814404,0,4.0858725762,4.0858725762
050,3,7,48,353,Texas,Nolan County,15216,15216,15250,15269,34,19,53,215,33,185,20,30,3,12,11,-21,14,-9,0,-2,410,410,410,14.089583538,12.123595137,1.9659884007,0.7863953603,-1.37619188,-0.58979652
050,3,7,48,355,Texas,Nueces County,340223,340223,340373,343281,150,2908,1171,4741,634,2597,537,2144,144,298,-535,479,-391,777,4,-13,5792,5792,5792,13.869589003,7.597410386,6.2721786167,0.8717860204,1.4012936368,2.2730796573
050,3,7,48,357,Texas,Ochiltree County,10223,10223,10205,10530,-18,325,46,198,12,85,34,113,11,45,-64,166,-53,211,1,1,54,54,54,19.098143236,8.1986978539,10.899445382,4.3404870991,16.011574632,20.352061731
050,3,7,48,359,Texas,Oldham County,2052,2052,2050,2074,-2,24,4,15,1,6,3,9,0,1,-5,13,-5,14,0,1,282,282,282,7.2744907856,2.9097963143,4.3646944714,0.4849660524,6.3045586809,6.7895247333
050,3,7,48,361,Texas,Orange County,81837,81837,81978,82487,141,509,263,1067,213,850,50,217,8,32,83,260,91,292,0,0,639,639,639,12.975405101,10.33654577,2.6388593318,0.3891405466,3.1617669413,3.5509074879
050,3,7,48,363,Texas,Palo Pinto County,28111,28111,28105,28115,-6,10,94,384,85,326,9,58,13,53,-28,-99,-15,-46,0,-2,263,263,263,13.660618997,11.597296336,2.063322661,1.8854500178,-3.521878335,-1.636428317
050,3,7,48,365,Texas,Panola County,23796,23796,23826,24058,30,232,70,286,65,251,5,35,7,28,18,168,25,196,0,1,358,358,358,11.945535043,10.483668866,1.4618661766,1.1694929413,7.0169576476,8.1864505889
050,3,7,48,367,Texas,Parker County,116927,116927,117321,118376,394,1055,330,1340,208,876,122,464,20,69,251,525,271,594,1,-3,3121,3121,3121,11.370530809,7.4332723794,3.9372584293,0.5854974819,4.4548721452,5.0403696271
050,3,7,48,369,Texas,Parmer County,10269,10269,10302,10332,33,30,34,142,5,45,29,97,9,40,-5,-107,4,-67,0,0,73,73,73,13.763690995,4.3617330619,9.4019579335,3.8770960551,-10.37123195,-6.494135892
050,3,7,48,371,Texas,Pecos County,15507,15507,15549,15716,42,167,58,246,11,91,47,155,2,13,-6,-1,-4,12,-1,0,2025,2025,2025,15.736446506,5.8212058212,9.9152406845,0.8316008316,-0.063969295,0.7676315369
050,3,7,48,373,Texas,Polk County,45413,45413,45481,45725,68,244,129,536,146,627,-17,-91,13,40,73,295,86,335,-1,0,4241,4241,4241,11.753612701,13.749095454,-1.995482753,0.8771352762,6.4688726619,7.3460079381
050,3,7,48,375,Texas,Potter County,121073,121073,121448,122285,375,837,559,2248,236,1112,323,1136,90,331,-35,-634,55,-303,-3,4,6919,6919,6919,18.446414724,9.1247389562,9.3216757682,2.7160868655,-5.202414117,-2.486327252
050,3,7,48,377,Texas,Presidio County,7818,7818,7885,7761,67,-124,33,140,4,49,29,91,8,28,29,-245,37,-217,1,2,0,0,0,17.895947846,6.2635817461,11.6323661,3.5791895692,-31.31790873,-27.73871916
050,3,7,48,379,Texas,Rains County,10914,10914,10938,11059,24,121,23,104,21,111,2,-7,0,0,23,129,23,129,-1,-1,66,66,66,9.4558348866,10.092285312,-0.636450425,0,11.728872119,11.728872119
050,3,7,48,381,Texas,Randall County,120725,120725,121233,123351,508,2118,393,1566,215,913,178,653,26,97,297,1351,323,1448,7,17,2000,2000,2000,12.805416544,7.4657377425,5.3396788016,0.7931835279,11.047329343,11.840512871
050,3,7,48,383,Texas,Reagan County,3367,3367,3348,3390,-19,42,12,48,3,13,9,35,1,9,-28,-2,-27,7,-1,0,27,27,27,14.247551202,3.8587117839,10.388839418,2.6714158504,-0.593647967,2.0777678836
