# Fractional UCA Table, generated from standard UCA
# 2010-10-18, 22:18:55 GMT [MD]
# VERSION: UCA=6.0.0, UCD=6.0.0
# For a description of the format and usage, see CollationAuxiliary.html

[UCA version = 6.0.0]

0000; [,,]
2662; [0D 99 D8, 05, 05]

2663; [0D 99 E0, 05, 05]

2664; [0D 99 E8, 05, 05]

2665; [0D 99 F0, 05, 05]

2666; [0D 99 F8, 05, 05]

2667; [0D 9A 06, 05, 05]

2668; [0D 9A 0E, 05, 05]

2669; [0D 9A 16, 05, 05]

266A; [0D 9A 1E, 05, 05]

266B; [0D 9A 26, 05, 05]

266C; [0D 9A 2E, 05, 05]

2670; [0D 9A 36, 05, 05]

2671; [0D 9A 3E, 05, 05]

2672; [0D 9A 46, 05, 05]

2673; [0D 9A 4E, 05, 05]

2674; [0D 9A 56, 05, 05]

2675; [0D 9A 5E, 05, 05]

2676; [0D 9A 66, 05, 05]

2677; [0D 9A 6E, 05, 05]

2678; [0D 9A 76, 05, 05]

2679; [0D 9A 7E, 05, 05]

267A; [0D 9A 86, 05, 05]

267B; [0D 9A 8E, 05, 05]

267C; [0D 9A 96, 05, 05]

267D; [0D 9A 9E, 05, 05]

267E; [0D 9A A6, 05, 05]

267F; [0D 9A AE, 05, 05]

2680; [0D 9A B6, 05, 05]

2681; [0D 9A BE, 05, 05]

2682; [0D 9A C6, 05, 05]

2683; [0D 9A CE, 05, 05]

2684; [0D 9A D6, 05, 05]

2685; [0D 9A DE, 05, 05]

2686; [0D 9A E6, 05, 05]

2687; [0D 9A EE, 05, 05]

2688; [0D 9A F6, 05, 05]

2689; [0D 9B 04, 05, 05]

2690; [0D 9B 0C, 05, 05]

2691; [0D 9B 14, 05, 05]

2692; [0D 9B 1C, 05, 05]

2693; [0D 9B 24, 05, 05]

2694; [0D 9B 2C, 05, 05]

2695; [0D 9B 34, 05, 05]

2696; [0D 9B 3C, 05, 05]

2697; [0D 9B 44, 05, 05]

2698; [0D 9B 4C, 05, 05]

2699; [0D 9B 54, 05, 05]

269A; [0D 9B 5C, 05, 05]

269B; [0D 9B 64, 05, 05]

269C; [0D 9B 6C, 05, 05]

269D; [0D 9B 74, 05, 05]

269E; [0D 9B 7C, 05, 05]

269F; [0D 9B 84, 05, 05]

26A0; [0D 9B 8C, 05, 05]

26A1; [0D 9B 94, 05, 05]

26A2; [0D 9B 9C, 05, 05]

26A3; [0D 9B A4, 05, 05]

26A4; [0D 9B AC, 05, 05]

26A5; [0D 9B B4, 05, 05]

26A6; [0D 9B BC, 05, 05]

26A7; [0D 9B C4, 05, 05]

26A8; [0D 9B CC, 05, 05]

26A9; [0D 9B D4, 05, 05]

26AA; [0D 9B DC, 05, 05]

26AB; [0D 9B E4, 05, 05]

26AC; [0D 9B EC, 05, 05]

26AD; [0D 9B F4, 05, 05]

26AE; [0D 9B FC, 05, 05]

26AF; [0D 9C 0A, 05, 05]

26B0; [0D 9C 12, 05, 05]

26B1; [0D 9C 1A, 05, 05]

26B2; [0D 9C 22, 05, 05]

26B3; [0D 9C 2A, 05, 05]

26B4; [0D 9C 32, 05, 05]

26B5; [0D 9C 3A, 05, 05]

26B6; [0D 9C 42, 05, 05]

26B7; [0D 9C 4A, 05, 05]

26B8; [0D 9C 52, 05, 05]

26B9; [0D 9C 5A, 05, 05]

26BA; [0D 9C 62, 05, 05]

26BB; [0D 9C 6A, 05, 05]

26BC; [0D 9C 72, 05, 05]

26BD; [0D 9C 7A, 05, 05]

26BE; [0D 9C 82, 05, 05]

26BF; [0D 9C 8A, 05, 05]

26C0; [0D 9C 92, 05, 05]

26C1; [0D 9C 9A, 05, 05]

26C2; [0D 9C A2, 05, 05]

26C3; [0D 9C AA, 05, 05]

26C4; [0D 9C B2, 05, 05]

26C5; [0D 9C BA, 05, 05]

26C6; [0D 9C C2, 05, 05]

26C7; [0D 9C CA, 05, 05]

26C8; [0D 9C D2, 05, 05]

26C9; [0D 9C DA, 05, 05]

26CA; [0D 9C E2, 05, 05]

26CB; [0D 9C EA, 05, 05]

26CC; [0D 9C F2, 05, 05]

26CD; [0D 9C FA, 05, 05]

26CE; [0D 9D 08, 05, 05]

26CF; [0D 9D 10, 05, 05]

26D0; [0D 9D 18, 05, 05]

26D1; [0D 9D 20, 05, 05]

26D2; [0D 9D 28, 05, 05]

26D3; [0D 9D 30, 05, 05]

26D4; [0D 9D 38, 05, 05]

26D5; [0D 9D 40, 05, 05]

26D6; [0D 9D 48, 05, 05]

26D7; [0D 9D 50, 05, 05]

26D8; [0D 9D 58, 05, 05]

26D9; [0D 9D 60, 05, 05]

26DA; [0D 9D 68, 05, 05]

26DB; [0D 9D 70, 05, 05]

26DC; [0D 9D 78, 05, 05]

26DD; [0D 9D 80, 05, 05]

26DE; [0D 9D 88, 05, 05]

26DF; [0D 9D 90, 05, 05]

26E0; [0D 9D 98, 05, 05]

26E1; [0D 9D A0, 05, 05]

26E2; [0D 9D A8, 05, 05]

26E3; [0D 9D B0, 05, 05]

26E4; [0D 9D B8, 05, 05]

26E5; [0D 9D C0, 05, 05]

26E6; [0D 9D C8, 05, 05]

26E7; [0D 9D D0, 05, 05]

26E8; [0D 9D D8, 05, 05]

26E9; [0D 9D E0, 05, 05]

26EA; [0D 9D E8, 05, 05]

26EB; [0D 9D F0, 05, 05]

26EC; [0D 9D F8, 05, 05]

26ED; [0D 9E 06, 05, 05]

26EE; [0D 9E 0E, 05, 05]

26EF; [0D 9E 16, 05, 05]

26F0; [0D 9E 1E, 05, 05]

26F1; [0D 9E 26, 05, 05]

26F2; [0D 9E 2E, 05, 05]

26F3; [0D 9E 36, 05, 05]

26F4; [0D 9E 3E, 05, 05]

26F5; [0D 9E 46, 05, 05]

26F6; [0D 9E 4E, 05, 05]

26F7; [0D 9E 56, 05, 05]

26F8; [0D 9E 5E, 05, 05]

26F9; [0D 9E 66, 05, 05]

26FA; [0D 9E 6E, 05, 05]

26FB; [0D 9E 76, 05, 05]

26FC; [0D 9E 7E, 05, 05]

26FD; [0D 9E 86, 05, 05]

26FE; [0D 9E 8E, 05, 05]

26FF; [0D 9E 96, 05, 05]

2701; [0D 9E 9E, 05, 05]

2702; [0D 9E A6, 05, 05]

2703; [0D 9E AE, 05, 05]

2704; [0D 9E B6, 05, 05]

2705; [0D 9E BE, 05, 05]

2706; [0D 9E C6, 05, 05]

2707; [0D 9E CE, 05, 05]

2708; [0D 9E D6, 05, 05]

2709; [0D 9E DE, 05, 05]

270A; [0D 9E E6, 05, 05]

270B; [0D 9E EE, 05, 05]

270C; [0D 9E F6, 05, 05]

270D; [0D 9F 04, 05, 05]

270E; [0D 9F 0C, 05, 05]

270F; [0D 9F 14, 05, 05]

2710; [0D 9F 1C, 05, 05]

2711; [0D 9F 24, 05, 05]

2712; [0D 9F 2C, 05, 05]

2713; [0D 9F 34, 05, 05]

2714; [0D 9F 3C, 05, 05]

2715; [0D 9F 44, 05, 05]

2716; [0D 9F 4C, 05, 05]

2717; [0D 9F 54, 05, 05]

2718; [0D 9F 5C, 05, 05]

2719; [0D 9F 64, 05, 05]

271A; [0D 9F 6C, 05, 05]

271B; [0D 9F 74, 05, 05]

271C; [0D 9F 7C, 05, 05]

271D; [0D 9F 84, 05, 05]

271E; [0D 9F 8C, 05, 05]

271F; [0D 9F 94, 05, 05]

2720; [0D 9F 9C, 05, 05]

2721; [0D 9F A4, 05, 05]

2722; [0D 9F AC, 05, 05]

2723; [0D 9F B4, 05, 05]

2724; [0D 9F BC, 05, 05]

2725; [0D 9F C4, 05, 05]

2726; [0D 9F CC, 05, 05]

2727; [0D 9F D4, 05, 05]

2728; [0D 9F DC, 05, 05]

2729; [0D 9F E4, 05, 05]

272A; [0D 9F EC, 05, 05]

272B; [0D 9F F4, 05, 05]

272C; [0D 9F FC, 05, 05]

272D; [0D A0 0A, 05, 05]

272E; [0D A0 12, 05, 05]

272F; [0D A0 1A, 05, 05]

2730; [0D A0 22, 05, 05]

2731; [0D A0 2A, 05, 05]

2732; [0D A0 32, 05, 05]

2733; [0D A0 3A, 05, 05]

2734; [0D A0 42, 05, 05]

2735; [0D A0 4A, 05, 05]

2736; [0D A0 52, 05, 05]

2737; [0D A0 5A, 05, 05]

2738; [0D A0 62, 05, 05]

2739; [0D A0 6A, 05, 05]

273A; [0D A0 72, 05, 05]

273B; [0D A0 7A, 05, 05]

273C; [0D A0 82, 05, 05]

273D; [0D A0 8A, 05, 05]

273E; [0D A0 92, 05, 05]

273F; [0D A0 9A, 05, 05]

2740; [0D A0 A2, 05, 05]

2741; [0D A0 AA, 05, 05]

2742; [0D A0 B2, 05, 05]

2743; [0D A0 BA, 05, 05]

2744; [0D A0 C2, 05, 05]

2745; [0D A0 CA, 05, 05]

2746; [0D A0 D2, 05, 05]

2747; [0D A0 DA, 05, 05]

2748; [0D A0 E2, 05, 05]

2749; [0D A0 EA, 05, 05]

274A; [0D A0 F2, 05, 05]

274B; [0D A0 FA, 05, 05]

274C; [0D A1 08, 05, 05]

274D; [0D A1 10, 05, 05]

274E; [0D A1 18, 05, 05]

274F; [0D A1 20, 05, 05]

2750; [0D A1 28, 05, 05]

2751; [0D A1 30, 05, 05]

2752; [0D A1 38, 05, 05]

2753; [0D A1 40, 05, 05]

2754; [0D A1 48, 05, 05]

2755; [0D A1 50, 05, 05]

2756; [0D A1 58, 05, 05]

2757; [0D A1 60, 05, 05]

2758; [0D A1 68, 05, 05]

2759; [0D A1 70, 05, 05]

275A; [0D A1 78, 05, 05]

275B; [0D A1 80, 05, 05]

275C; [0D A1 88, 05, 05]

275D; [0D A1 90, 05, 05]

275E; [0D A1 98, 05, 05]

275F; [0D A1 A0, 05, 05]

2760; [0D A1 A8, 05, 05]

2761; [0D A1 B0, 05, 05]

2762; [0D A1 B8, 05, 05]

2763; [0D A1 C0, 05, 05]

2764; [0D A1 C8, 05, 05]

2765; [0D A1 D0, 05, 05]

2766; [0D A1 D8, 05, 05]

2767; [0D A1 E0, 05, 05]

2794; [0D A1 E8, 05, 05]

2795; [0D A1 F0, 05, 05]

2796; [0D A1 F8, 05, 05]

2797; [0D A2 06, 05, 05]

2798; [0D A2 0E, 05, 05]

2799; [0D A2 16, 05, 05]

279A; [0D A2 1E, 05, 05]

279B; [0D A2 26, 05, 05]

279C; [0D A2 2E, 05, 05]

279D; [0D A2 36, 05, 05]

279E; [0D A2 3E, 05, 05]

279F; [0D A2 46, 05, 05]

27A0; [0D A2 4E, 05, 05]

27A1; [0D A2 56, 05, 05]

27A2; [0D A2 5E, 05, 05]

27A3; [0D A2 66, 05, 05]

27A4; [0D A2 6E, 05, 05]

27A5; [0D A2 76, 05, 05]

27A6; [0D A2 7E, 05, 05]

27A7; [0D A2 86, 05, 05]

27A8; [0D A2 8E, 05, 05]

27A9; [0D A2 96, 05, 05]

27AA; [0D A2 9E, 05, 05]

27AB; [0D A2 A6, 05, 05]

27AC; [0D A2 AE, 05, 05]

27AD; [0D A2 B6, 05, 05]

27AE; [0D A2 BE, 05, 05]

27AF; [0D A2 C6, 05, 05]

27B0; [0D A2 CE, 05, 05]

27B1; [0D A2 D6, 05, 05]

27B2; [0D A2 DE, 05, 05]

27B3; [0D A2 E6, 05, 05]

27B4; [0D A2 EE, 05, 05]

27B5; [0D A2 F6, 05, 05]

27B6; [0D A3 04, 05, 05]

27B7; [0D A3 0C, 05, 05]

27B8; [0D A3 14, 05, 05]

27B9; [0D A3 1C, 05, 05]

27BA; [0D A3 24, 05, 05]

27BB; [0D A3 2C, 05, 05]

27BC; [0D A3 34, 05, 05]

27BD; [0D A3 3C, 05, 05]

27BE; [0D A3 44, 05, 05]

27BF; [0D A3 4C, 05, 05]

27C0; [0D A3 54, 05, 05]

27C1; [0D A3 5C, 05, 05]

27C2; [0D A3 64, 05, 05]

27C3; [0D A3 6C, 05, 05]

27C4; [0D A3 74, 05, 05]

27C7; [0D A3 7C, 05, 05]

27C8; [0D A3 84, 05, 05]

27C9; [0D A3 8C, 05, 05]

27CA; [0D A3 94, 05, 05]

27CC; [0D A3 9C, 05, 05]

27CE; [0D A3 A4, 05, 05]

27CF; [0D A3 AC, 05, 05]

27D0; [0D A3 B4, 05, 05]

27D1; [0D A3 BC, 05, 05]

27D2; [0D A3 C4, 05, 05]

27D3; [0D A3 CC, 05, 05]

27D4; [0D A3 D4, 05, 05]

27D5; [0D A3 DC, 05, 05]

27D6; [0D A3 E4, 05, 05]

27D7; [0D A3 EC, 05, 05]

27D8; [0D A3 F4, 05, 05]

27D9; [0D A3 FC, 05, 05]

27DA; [0D A4 0A, 05, 05]

27DB; [0D A4 12, 05, 05]

27DC; [0D A4 1A, 05, 05]

27DD; [0D A4 22, 05, 05]

27DE; [0D A4 2A, 05, 05]

27DF; [0D A4 32, 05, 05]

27E0; [0D A4 3A, 05, 05]

27E1; [0D A4 42, 05, 05]

27E2; [0D A4 4A, 05, 05]

27E3; [0D A4 52, 05, 05]

27E4; [0D A4 5A, 05, 05]

27E5; [0D A4 62, 05, 05]

27F0; [0D A4 6A, 05, 05]

27F1; [0D A4 72, 05, 05]

27F2; [0D A4 7A, 05, 05]

27F3; [0D A4 82, 05, 05]

27F4; [0D A4 8A, 05, 05]

27F5; [0D A4 92, 05, 05]

27F6; [0D A4 9A, 05, 05]

27F7; [0D A4 A2, 05, 05]

27F8; [0D A4 AA, 05, 05]

27F9; [0D A4 B2, 05, 05]

27FA; [0D A4 BA, 05, 05]

27FB; [0D A4 C2, 05, 05]

27FC; [0D A4 CA, 05, 05]

27FD; [0D A4 D2, 05, 05]

27FE; [0D A4 DA, 05, 05]

27FF; [0D A4 E2, 05, 05]

2900; [0D A4 EA, 05, 05]

2901; [0D A4 F2, 05, 05]

2902; [0D A4 FA, 05, 05]

2903; [0D A5 08, 05, 05]

2904; [0D A5 10, 05, 05]

2905; [0D A5 18, 05, 05]

2906; [0D A5 20, 05, 05]

2907; [0D A5 28, 05, 05]

2908; [0D A5 30, 05, 05]

2909; [0D A5 38, 05, 05]

290A; [0D A5 40, 05, 05]

290B; [0D A5 48, 05, 05]

290C; [0D A5 50, 05, 05]

290D; [0D A5 58, 05, 05]

290E; [0D A5 60, 05, 05]

290F; [0D A5 68, 05, 05]

2910; [0D A5 70, 05, 05]

2911; [0D A5 78, 05, 05]

2912; [0D A5 80, 05, 05]

2913; [0D A5 88, 05, 05]

2914; [0D A5 90, 05, 05]

2915; [0D A5 98, 05, 05]

2916; [0D A5 A0, 05, 05]

2917; [0D A5 A8, 05, 05]

2918; [0D A5 B0, 05, 05]

2919; [0D A5 B8, 05, 05]

291A; [0D A5 C0, 05, 05]

291B; [0D A5 C8, 05, 05]

291C; [0D A5 D0, 05, 05]

291D; [0D A5 D8, 05, 05]

291E; [0D A5 E0, 05, 05]

291F; [0D A5 E8, 05, 05]

2920; [0D A5 F0, 05, 05]

2921; [0D A5 F8, 05, 05]

2922; [0D A6 06, 05, 05]

2923; [0D A6 0E, 05, 05]

2924; [0D A6 16, 05, 05]

2925; [0D A6 1E, 05, 05]

2926; [0D A6 26, 05, 05]

2927; [0D A6 2E, 05, 05]

2928; [0D A6 36, 05, 05]

2929; [0D A6 3E, 05, 05]

292A; [0D A6 46, 05, 05]

292B; [0D A6 4E, 05, 05]

292C; [0D A6 56, 05, 05]

292D; [0D A6 5E, 05, 05]

292E; [0D A6 66, 05, 05]

292F; [0D A6 6E, 05, 05]

2930; [0D A6 76, 05, 05]

2931; [0D A6 7E, 05, 05]

2932; [0D A6 86, 05, 05]

2933; [0D A6 8E, 05, 05]

2934; [0D A6 96, 05, 05]

2935; [0D A6 9E, 05, 05]

2936; [0D A6 A6, 05, 05]

2937; [0D A6 AE, 05, 05]

2938; [0D A6 B6, 05, 05]

2939; [0D A6 BE, 05, 05]

293A; [0D A6 C6, 05, 05]

293B; [0D A6 CE, 05, 05]

293C; [0D A6 D6, 05, 05]

293D; [0D A6 DE, 05, 05]

293E; [0D A6 E6, 05, 05]

293F; [0D A6 EE, 05, 05]

2940; [0D A6 F6, 05, 05]

2941; [0D A7 04, 05, 05]

2942; [0D A7 0C, 05, 05]

2943; [0D A7 14, 05, 05]

2944; [0D A7 1C, 05, 05]

2945; [0D A7 24, 05, 05]

2946; [0D A7 2C, 05, 05]

2947; [0D A7 34, 05, 05]

2948; [0D A7 3C, 05, 05]

2949; [0D A7 44, 05, 05]

294A; [0D A7 4C, 05, 05]

294B; [0D A7 54, 05, 05]

294C; [0D A7 5C, 05, 05]

294D; [0D A7 64, 05, 05]

294E; [0D A7 6C, 05, 05]

294F; [0D A7 74, 05, 05]

2950; [0D A7 7C, 05, 05]

2951; [0D A7 84, 05, 05]

2952; [0D A7 8C, 05, 05]

2953; [0D A7 94, 05, 05]

2954; [0D A7 9C, 05, 05]

2955; [0D A7 A4, 05, 05]

2956; [0D A7 AC, 05, 05]

2957; [0D A7 B4, 05, 05]

2958; [0D A7 BC, 05, 05]

2959; [0D A7 C4, 05, 05]

295A; [0D A7 CC, 05, 05]

295B; [0D A7 D4, 05, 05]

295C; [0D A7 DC, 05, 05]

295D; [0D A7 E4, 05, 05]

295E; [0D A7 EC, 05, 05]

295F; [0D A7 F4, 05, 05]

2960; [0D A7 FC, 05, 05]

2961; [0D A8 0A, 05, 05]

2962; [0D A8 12, 05, 05]

2963; [0D A8 1A, 05, 05]

2964; [0D A8 22, 05, 05]

2965; [0D A8 2A, 05, 05]

2966; [0D A8 32, 05, 05]

2967; [0D A8 3A, 05, 05]

2968; [0D A8 42, 05, 05]

2969; [0D A8 4A, 05, 05]

296A; [0D A8 52, 05, 05]

296B; [0D A8 5A, 05, 05]

296C; [0D A8 62, 05, 05]

296D; [0D A8 6A, 05, 05]

296E; [0D A8 72, 05, 05]

296F; [0D A8 7A, 05, 05]

2970; [0D A8 82, 05, 05]

2971; [0D A8 8A, 05, 05]

2972; [0D A8 92, 05, 05]

2973; [0D A8 9A, 05, 05]

2974; [0D A8 A2, 05, 05]

2975; [0D A8 AA, 05, 05]

2976; [0D A8 B2, 05, 05]

2977; [0D A8 BA, 05, 05]

2978; [0D A8 C2, 05, 05]

2979; [0D A8 CA, 05, 05]

297A; [0D A8 D2, 05, 05]

297B; [0D A8 DA, 05, 05]

297C; [0D A8 E2, 05, 05]

297D; [0D A8 EA, 05, 05]

297E; [0D A8 F2, 05, 05]

297F; [0D A8 FA, 05, 05]

2980; [0D A9 08, 05, 05]

2981; [0D A9 10, 05, 05]

2982; [0D A9 18, 05, 05]

2999; [0D A9 20, 05, 05]

299A; [0D A9 28, 05, 05]

299B; [0D A9 30, 05, 05]

299C; [0D A9 38, 05, 05]

299D; [0D A9 40, 05, 05]

299E; [0D A9 48, 05, 05]

299F; [0D A9 50, 05, 05]

29A0; [0D A9 58, 05, 05]

29A1; [0D A9 60, 05, 05]

29A2; [0D A9 68, 05, 05]

29A3; [0D A9 70, 05, 05]

29A4; [0D A9 78, 05, 05]

29A5; [0D A9 80, 05, 05]

29A6; [0D A9 88, 05, 05]

29A7; [0D A9 90, 05, 05]

29A8; [0D A9 98, 05, 05]

29A9; [0D A9 A0, 05, 05]

29AA; [0D A9 A8, 05, 05]

29AB; [0D A9 B0, 05, 05]

29AC; [0D A9 B8, 05, 05]

29AD; [0D A9 C0, 05, 05]

29AE; [0D A9 C8, 05, 05]

29AF; [0D A9 D0, 05, 05]

29B0; [0D A9 D8, 05, 05]

29B1; [0D A9 E0, 05, 05]

29B2; [0D A9 E8, 05, 05]

29B3; [0D A9 F0, 05, 05]

29B4; [0D A9 F8, 05, 05]

29B5; [0D AA 06, 05, 05]

29B6; [0D AA 0E, 05, 05]

29B7; [0D AA 16, 05, 05]

29B8; [0D AA 1E, 05, 05]

29B9; [0D AA 26, 05, 05]

29BA; [0D AA 2E, 05, 05]

29BB; [0D AA 36, 05, 05]

29BC; [0D AA 3E, 05, 05]

29BD; [0D AA 46, 05, 05]

29BE; [0D AA 4E, 05, 05]

29BF; [0D AA 56, 05, 05]

29C0; [0D AA 5E, 05, 05]

29C1; [0D AA 66, 05, 05]

29C2; [0D AA 6E, 05, 05]

29C3; [0D AA 76, 05, 05]

29C4; [0D AA 7E, 05, 05]

29C5; [0D AA 86, 05, 05]

29C6; [0D AA 8E, 05, 05]

29C7; [0D AA 96, 05, 05]

29C8; [0D AA 9E, 05, 05]

29C9; [0D AA A6, 05, 05]

29CA; [0D AA AE, 05, 05]

29CB; [0D AA B6, 05, 05]

29CC; [0D AA BE, 05, 05]

29CD; [0D AA C6, 05, 05]

29CE; [0D AA CE, 05, 05]

29CF; [0D AA D6, 05, 05]

29D0; [0D AA DE, 05, 05]

29D1; [0D AA E6, 05, 05]

29D2; [0D AA EE, 05, 05]

29D3; [0D AA F6, 05, 05]

29D4; [0D AB 04, 05, 05]

29D5; [0D AB 0C, 05, 05]

29D6; [0D AB 14, 05, 05]

29D7; [0D AB 1C, 05, 05]

29DC; [0D AB 24, 05, 05]

29DD; [0D AB 2C, 05, 05]

29DE; [0D AB 34, 05, 05]

29DF; [0D AB 3C, 05, 05]

29E0; [0D AB 44, 05, 05]

29E1; [0D AB 4C, 05, 05]

29E2; [0D AB 54, 05, 05]

29E3; [0D AB 5C, 05, 05]

29E4; [0D AB 64, 05, 05]

29E5; [0D AB 6C, 05, 05]

29E6; [0D AB 74, 05, 05]

29E7; [0D AB 7C, 05, 05]

29E8; [0D AB 84, 05, 05]

29E9; [0D AB 8C, 05, 05]

29EA; [0D AB 94, 05, 05]

29EB; [0D AB 9C, 05, 05]

29EC; [0D AB A4, 05, 05]

29ED; [0D AB AC, 05, 05]

29EE; [0D AB B4, 05, 05]

29EF; [0D AB BC, 05, 05]

29F0; [0D AB C4, 05, 05]

29F1; [0D AB CC, 05, 05]

29F2; [0D AB D4, 05, 05]

29F3; [0D AB DC, 05, 05]

29F4; [0D AB E4, 05, 05]

29F5; [0D AB EC, 05, 05]

29F6; [0D AB F4, 05, 05]

29F7; [0D AB FC, 05, 05]

29F8; [0D AC 0A, 05, 05]

29F9; [0D AC 12, 05, 05]

29FA; [0D AC 1A, 05, 05]

29FB; [0D AC 22, 05, 05]

29FE; [0D AC 2A, 05, 05]

29FF; [0D AC 32, 05, 05]

2A00; [0D AC 3A, 05, 05]

2A01; [0D AC 42, 05, 05]

2A02; [0D AC 4A, 05, 05]

2A03; [0D AC 52, 05, 05]

2A04; [0D AC 5A, 05, 05]

2A05; [0D AC 62, 05, 05]

2A06; [0D AC 6A, 05, 05]

2A07; [0D AC 72, 05, 05]

2A08; [0D AC 7A, 05, 05]

2A09; [0D AC 82, 05, 05]

2A0A; [0D AC 8A, 05, 05]

2A0B; [0D AC 92, 05, 05]

2A0D; [0D AC 9A, 05, 05]

2A0E; [0D AC A2, 05, 05]

2A0F; [0D AC AA, 05, 05]

2A10; [0D AC B2, 05, 05]

2A11; [0D AC BA, 05, 05]

2A12; [0D AC C2, 05, 05]

2A13; [0D AC CA, 05, 05]

2A14; [0D AC D2, 05, 05]

2A15; [0D AC DA, 05, 05]

2A16; [0D AC E2, 05, 05]

2A17; [0D AC EA, 05, 05]

2A18; [0D AC F2, 05, 05]

2A19; [0D AC FA, 05, 05]

2A1A; [0D AD 08, 05, 05]

2A1B; [0D AD 10, 05, 05]

2A1C; [0D AD 18, 05, 05]

2A1D; [0D AD 20, 05, 05]

2A1E; [0D AD 28, 05, 05]

2A1F; [0D AD 30, 05, 05]

2A20; [0D AD 38, 05, 05]

2A21; [0D AD 40, 05, 05]

2A22; [0D AD 48, 05, 05]

2A23; [0D AD 50, 05, 05]

2A24; [0D AD 58, 05, 05]

2A25; [0D AD 60, 05, 05]

2A26; [0D AD 68, 05, 05]

2A27; [0D AD 70, 05, 05]

2A28; [0D AD 78, 05, 05]

2A29; [0D AD 80, 05, 05]

2A2A; [0D AD 88, 05, 05]

2A2B; [0D AD 90, 05, 05]

2A2C; [0D AD 98, 05, 05]

2A2D; [0D AD A0, 05, 05]

2A2E; [0D AD A8, 05, 05]

2A2F; [0D AD B0, 05, 05]

2A30; [0D AD B8, 05, 05]

2A31; [0D AD C0, 05, 05]

2A32; [0D AD C8, 05, 05]

2A33; [0D AD D0, 05, 05]

2A34; [0D AD D8, 05, 05]

2A35; [0D AD E0, 05, 05]

2A36; [0D AD E8, 05, 05]

2A37; [0D AD F0, 05, 05]

2A38; [0D AD F8, 05, 05]

2A39; [0D AE 06, 05, 05]

2A3A; [0D AE 0E, 05, 05]

2A3B; [0D AE 16, 05, 05]

2A3C; [0D AE 1E, 05, 05]

2A3D; [0D AE 26, 05, 05]

2A3E; [0D AE 2E, 05, 05]

2A3F; [0D AE 36, 05, 05]

2A40; [0D AE 3E, 05, 05]

2A41; [0D AE 46, 05, 05]

2A42; [0D AE 4E, 05, 05]

2A43; [0D AE 56, 05, 05]

2A44; [0D AE 5E, 05, 05]

2A45; [0D AE 66, 05, 05]

2A46; [0D AE 6E, 05, 05]

2A47; [0D AE 76, 05, 05]

2A48; [0D AE 7E, 05, 05]

2A49; [0D AE 86, 05, 05]

2A4A; [0D AE 8E, 05, 05]

2A4B; [0D AE 96, 05, 05]

2A4C; [0D AE 9E, 05, 05]

2A4D; [0D AE A6, 05, 05]

2A4E; [0D AE AE, 05, 05]

2A4F; [0D AE B6, 05, 05]

2A50; [0D AE BE, 05, 05]

2A51; [0D AE C6, 05, 05]

2A52; [0D AE CE, 05, 05]

2A53; [0D AE D6, 05, 05]

2A54; [0D AE DE, 05, 05]

2A55; [0D AE E6, 05, 05]

2A56; [0D AE EE, 05, 05]

2A57; [0D AE F6, 05, 05]

2A58; [0D AF 04, 05, 05]

2A59; [0D AF 0C, 05, 05]

2A5A; [0D AF 14, 05, 05]

2A5B; [0D AF 1C, 05, 05]

2A5C; [0D AF 24, 05, 05]

2A5D; [0D AF 2C, 05, 05]

2A5E; [0D AF 34, 05, 05]

2A5F; [0D AF 3C, 05, 05]

2A60; [0D AF 44, 05, 05]

2A61; [0D AF 4C, 05, 05]

2A62; [0D AF 54, 05, 05]

2A63; [0D AF 5C, 05, 05]

2A64; [0D AF 64, 05, 05]

2A65; [0D AF 6C, 05, 05]

2A66; [0D AF 74, 05, 05]

2A67; [0D AF 7C, 05, 05]

2A68; [0D AF 84, 05, 05]

2A69; [0D AF 8C, 05, 05]

2A6A; [0D AF 94, 05, 05]

2A6B; [0D AF 9C, 05, 05]

2A6C; [0D AF A4, 05, 05]

2A6D; [0D AF AC, 05, 05]

