# DerivedNormalizationProps-6.0.0.txt
# Date: 2010-05-20, 15:14:12 GMT [MD]
#
# Unicode Character Database
# Copyright (c) 1991-2010 Unicode, Inc.
# For terms of use, see http://www.unicode.org/terms_of_use.html
# For documentation, see http://www.unicode.org/reports/tr44/

# ================================================

# Derived Property: FC_NFKC_Closure  (DEPRECATED as of Unicode 6.0.0)
#  Generated from computing: b = NFKC(Fold(a)); c = NFKC(Fold(b));
#  Then if (c != b) add the mapping from a to c to the set of
#  mappings that constitute the FC_NFKC_Closure list
#  Uses the full case folding from CaseFolding.txt, without the T option.

037A  ; FC_NFKC; 0020 03B9
016A          ; NFKC_CF; 016B
016C          ; NFKC_CF; 016D
016E          ; NFKC_CF; 016F
0170          ; NFKC_CF; 0171
0172          ; NFKC_CF; 0173
0174          ; NFKC_CF; 0175
0176          ; NFKC_CF; 0177
0178          ; NFKC_CF; 00FF
0179          ; NFKC_CF; 017A
017B          ; NFKC_CF; 017C
017D          ; NFKC_CF; 017E
017F          ; NFKC_CF; 0073
0181          ; NFKC_CF; 0253
0182          ; NFKC_CF; 0183
0184          ; NFKC_CF; 0185
0186          ; NFKC_CF; 0254
0187          ; NFKC_CF; 0188
0189          ; NFKC_CF; 0256
018A          ; NFKC_CF; 0257
018B          ; NFKC_CF; 018C
018E          ; NFKC_CF; 01DD
018F          ; NFKC_CF; 0259
0190          ; NFKC_CF; 025B
0191          ; NFKC_CF; 0192
0193          ; NFKC_CF; 0260
0194          ; NFKC_CF; 0263
0196          ; NFKC_CF; 0269
0197          ; NFKC_CF; 0268
0198          ; NFKC_CF; 0199
019C          ; NFKC_CF; 026F
019D          ; NFKC_CF; 0272
019F          ; NFKC_CF; 0275
01A0          ; NFKC_CF; 01A1
01A2          ; NFKC_CF; 01A3
01A4          ; NFKC_CF; 01A5
01A6          ; NFKC_CF; 0280
01A7          ; NFKC_CF; 01A8
01A9          ; NFKC_CF; 0283
01AC          ; NFKC_CF; 01AD
01AE          ; NFKC_CF; 0288
01AF          ; NFKC_CF; 01B0
01B1          ; NFKC_CF; 028A
01B2          ; NFKC_CF; 028B
01B3          ; NFKC_CF; 01B4
01B5          ; NFKC_CF; 01B6
01B7          ; NFKC_CF; 0292
01B8          ; NFKC_CF; 01B9
01BC          ; NFKC_CF; 01BD
01C4..01C6    ; NFKC_CF; 0064 017E
01C7..01C9    ; NFKC_CF; 006C 006A
01CA..01CC    ; NFKC_CF; 006E 006A
01CD          ; NFKC_CF; 01CE
01CF          ; NFKC_CF; 01D0
01D1          ; NFKC_CF; 01D2
01D3          ; NFKC_CF; 01D4
01D5          ; NFKC_CF; 01D6
01D7          ; NFKC_CF; 01D8
01D9          ; NFKC_CF; 01DA
01DB          ; NFKC_CF; 01DC
01DE          ; NFKC_CF; 01DF
01E0          ; NFKC_CF; 01E1
01E2          ; NFKC_CF; 01E3
01E4          ; NFKC_CF; 01E5
01E6          ; NFKC_CF; 01E7
01E8          ; NFKC_CF; 01E9
01EA          ; NFKC_CF; 01EB
01EC          ; NFKC_CF; 01ED
01EE          ; NFKC_CF; 01EF
01F1..01F3    ; NFKC_CF; 0064 007A
01F4          ; NFKC_CF; 01F5
01F6          ; NFKC_CF; 0195
01F7          ; NFKC_CF; 01BF
01F8          ; NFKC_CF; 01F9
01FA          ; NFKC_CF; 01FB
01FC          ; NFKC_CF; 01FD
01FE          ; NFKC_CF; 01FF
0200          ; NFKC_CF; 0201
0202          ; NFKC_CF; 0203
0204          ; NFKC_CF; 0205
0206          ; NFKC_CF; 0207
0208          ; NFKC_CF; 0209
020A          ; NFKC_CF; 020B
020C          ; NFKC_CF; 020D
020E          ; NFKC_CF; 020F
0210          ; NFKC_CF; 0211
0212          ; NFKC_CF; 0213
0214          ; NFKC_CF; 0215
0216          ; NFKC_CF; 0217
0218          ; NFKC_CF; 0219
021A          ; NFKC_CF; 021B
021C          ; NFKC_CF; 021D
021E          ; NFKC_CF; 021F
0220          ; NFKC_CF; 019E
0222          ; NFKC_CF; 0223
0224          ; NFKC_CF; 0225
0226          ; NFKC_CF; 0227
0228          ; NFKC_CF; 0229
022A          ; NFKC_CF; 022B
022C          ; NFKC_CF; 022D
022E          ; NFKC_CF; 022F
0230          ; NFKC_CF; 0231
0232          ; NFKC_CF; 0233
023A          ; NFKC_CF; 2C65
023B          ; NFKC_CF; 023C
023D          ; NFKC_CF; 019A
023E          ; NFKC_CF; 2C66
0241          ; NFKC_CF; 0242
0243          ; NFKC_CF; 0180
0244          ; NFKC_CF; 0289
0245          ; NFKC_CF; 028C
0246          ; NFKC_CF; 0247
0248          ; NFKC_CF; 0249
024A          ; NFKC_CF; 024B
024C          ; NFKC_CF; 024D
024E          ; NFKC_CF; 024F
02B0          ; NFKC_CF; 0068
02B1          ; NFKC_CF; 0266
02B2          ; NFKC_CF; 006A
02B3          ; NFKC_CF; 0072
02B4          ; NFKC_CF; 0279
02B5          ; NFKC_CF; 027B
02B6          ; NFKC_CF; 0281
02B7          ; NFKC_CF; 0077
02B8          ; NFKC_CF; 0079
02D8          ; NFKC_CF; 0020 0306
02D9          ; NFKC_CF; 0020 0307
02DA          ; NFKC_CF; 0020 030A
02DB          ; NFKC_CF; 0020 0328
02DC          ; NFKC_CF; 0020 0303
02DD          ; NFKC_CF; 0020 030B
02E0          ; NFKC_CF; 0263
02E1          ; NFKC_CF; 006C
02E2          ; NFKC_CF; 0073
02E3          ; NFKC_CF; 0078
02E4          ; NFKC_CF; 0295
0340          ; NFKC_CF; 0300
0341          ; NFKC_CF; 0301
0343          ; NFKC_CF; 0313
0344          ; NFKC_CF; 0308 0301
0345          ; NFKC_CF; 03B9
034F          ; NFKC_CF;
0370          ; NFKC_CF; 0371
0372          ; NFKC_CF; 0373
0374          ; NFKC_CF; 02B9
0376          ; NFKC_CF; 0377
037A          ; NFKC_CF; 0020 03B9
037E          ; NFKC_CF; 003B
0384          ; NFKC_CF; 0020 0301
0385          ; NFKC_CF; 0020 0308 0301
0386          ; NFKC_CF; 03AC
0387          ; NFKC_CF; 00B7
0388          ; NFKC_CF; 03AD
0389          ; NFKC_CF; 03AE
038A          ; NFKC_CF; 03AF
038C          ; NFKC_CF; 03CC
038E          ; NFKC_CF; 03CD
038F          ; NFKC_CF; 03CE
0391          ; NFKC_CF; 03B1
0392          ; NFKC_CF; 03B2
0393          ; NFKC_CF; 03B3
0394          ; NFKC_CF; 03B4
0395          ; NFKC_CF; 03B5
0396          ; NFKC_CF; 03B6
0397          ; NFKC_CF; 03B7
0398          ; NFKC_CF; 03B8
0399          ; NFKC_CF; 03B9
039A          ; NFKC_CF; 03BA
039B          ; NFKC_CF; 03BB
039C          ; NFKC_CF; 03BC
039D          ; NFKC_CF; 03BD
039E          ; NFKC_CF; 03BE
039F          ; NFKC_CF; 03BF
03A0          ; NFKC_CF; 03C0
03A1          ; NFKC_CF; 03C1
03A3          ; NFKC_CF; 03C3
03A4          ; NFKC_CF; 03C4
03A5          ; NFKC_CF; 03C5
03A6          ; NFKC_CF; 03C6
03A7          ; NFKC_CF; 03C7
03A8          ; NFKC_CF; 03C8
03A9          ; NFKC_CF; 03C9
03AA          ; NFKC_CF; 03CA
03AB          ; NFKC_CF; 03CB
03C2          ; NFKC_CF; 03C3
03CF          ; NFKC_CF; 03D7
03D0          ; NFKC_CF; 03B2
03D1          ; NFKC_CF; 03B8
03D2          ; NFKC_CF; 03C5
03D3          ; NFKC_CF; 03CD
03D4          ; NFKC_CF; 03CB
03D5          ; NFKC_CF; 03C6
03D6          ; NFKC_CF; 03C0
03D8          ; NFKC_CF; 03D9
03DA          ; NFKC_CF; 03DB
03DC          ; NFKC_CF; 03DD
03DE          ; NFKC_CF; 03DF
03E0          ; NFKC_CF; 03E1
03E2          ; NFKC_CF; 03E3
03E4          ; NFKC_CF; 03E5
03E6          ; NFKC_CF; 03E7
03E8          ; NFKC_CF; 03E9
03EA          ; NFKC_CF; 03EB
03EC          ; NFKC_CF; 03ED
03EE          ; NFKC_CF; 03EF
03F0          ; NFKC_CF; 03BA
03F1          ; NFKC_CF; 03C1
03F2          ; NFKC_CF; 03C3
03F4          ; NFKC_CF; 03B8
03F5          ; NFKC_CF; 03B5
03F7          ; NFKC_CF; 03F8
03F9          ; NFKC_CF; 03C3
03FA          ; NFKC_CF; 03FB
03FD          ; NFKC_CF; 037B
03FE          ; NFKC_CF; 037C
03FF          ; NFKC_CF; 037D
0400          ; NFKC_CF; 0450
0401          ; NFKC_CF; 0451
0402          ; NFKC_CF; 0452
0403          ; NFKC_CF; 0453
0404          ; NFKC_CF; 0454
0405          ; NFKC_CF; 0455
0406          ; NFKC_CF; 0456
0407          ; NFKC_CF; 0457
0408          ; NFKC_CF; 0458
0409          ; NFKC_CF; 0459
040A          ; NFKC_CF; 045A
040B          ; NFKC_CF; 045B
040C          ; NFKC_CF; 045C
040D          ; NFKC_CF; 045D
040E          ; NFKC_CF; 045E
040F          ; NFKC_CF; 045F
0410          ; NFKC_CF; 0430
0411          ; NFKC_CF; 0431
0412          ; NFKC_CF; 0432
0413          ; NFKC_CF; 0433
0414          ; NFKC_CF; 0434
0415          ; NFKC_CF; 0435
0416          ; NFKC_CF; 0436
0417          ; NFKC_CF; 0437
0418          ; NFKC_CF; 0438
0419          ; NFKC_CF; 0439
041A          ; NFKC_CF; 043A
041B          ; NFKC_CF; 043B
041C          ; NFKC_CF; 043C
041D          ; NFKC_CF; 043D
041E          ; NFKC_CF; 043E
041F          ; NFKC_CF; 043F
0420          ; NFKC_CF; 0440
0421          ; NFKC_CF; 0441
0422          ; NFKC_CF; 0442
0423          ; NFKC_CF; 0443
0424          ; NFKC_CF; 0444
0425          ; NFKC_CF; 0445
0426          ; NFKC_CF; 0446
0427          ; NFKC_CF; 0447
0428          ; NFKC_CF; 0448
0429          ; NFKC_CF; 0449
042A          ; NFKC_CF; 044A
042B          ; NFKC_CF; 044B
042C          ; NFKC_CF; 044C
042D          ; NFKC_CF; 044D
042E          ; NFKC_CF; 044E
042F          ; NFKC_CF; 044F
0460          ; NFKC_CF; 0461
0462          ; NFKC_CF; 0463
0464          ; NFKC_CF; 0465
0466          ; NFKC_CF; 0467
0468          ; NFKC_CF; 0469
046A          ; NFKC_CF; 046B
046C          ; NFKC_CF; 046D
046E          ; NFKC_CF; 046F
0470          ; NFKC_CF; 0471
0472          ; NFKC_CF; 0473
0474          ; NFKC_CF; 0475
0476          ; NFKC_CF; 0477
0478          ; NFKC_CF; 0479
047A          ; NFKC_CF; 047B
047C          ; NFKC_CF; 047D
047E          ; NFKC_CF; 047F
0480          ; NFKC_CF; 0481
048A          ; NFKC_CF; 048B
048C          ; NFKC_CF; 048D
048E          ; NFKC_CF; 048F
0490          ; NFKC_CF; 0491
0492          ; NFKC_CF; 0493
0494          ; NFKC_CF; 0495
0496          ; NFKC_CF; 0497
0498          ; NFKC_CF; 0499
049A          ; NFKC_CF; 049B
049C          ; NFKC_CF; 049D
049E          ; NFKC_CF; 049F
04A0          ; NFKC_CF; 04A1
04A2          ; NFKC_CF; 04A3
04A4          ; NFKC_CF; 04A5
04A6          ; NFKC_CF; 04A7
04A8          ; NFKC_CF; 04A9
04AA          ; NFKC_CF; 04AB
04AC          ; NFKC_CF; 04AD
04AE          ; NFKC_CF; 04AF
04B0          ; NFKC_CF; 04B1
04B2          ; NFKC_CF; 04B3
04B4          ; NFKC_CF; 04B5
04B6          ; NFKC_CF; 04B7
04B8          ; NFKC_CF; 04B9
04BA          ; NFKC_CF; 04BB
04BC          ; NFKC_CF; 04BD
04BE          ; NFKC_CF; 04BF
04C0          ; NFKC_CF; 04CF
04C1          ; NFKC_CF; 04C2
04C3          ; NFKC_CF; 04C4
04C5          ; NFKC_CF; 04C6
04C7          ; NFKC_CF; 04C8
04C9          ; NFKC_CF; 04CA
04CB          ; NFKC_CF; 04CC
04CD          ; NFKC_CF; 04CE
04D0          ; NFKC_CF; 04D1
04D2          ; NFKC_CF; 04D3
04D4          ; NFKC_CF; 04D5
04D6          ; NFKC_CF; 04D7
04D8          ; NFKC_CF; 04D9
04DA          ; NFKC_CF; 04DB
04DC          ; NFKC_CF; 04DD
04DE          ; NFKC_CF; 04DF
04E0          ; NFKC_CF; 04E1
04E2          ; NFKC_CF; 04E3
04E4          ; NFKC_CF; 04E5
04E6          ; NFKC_CF; 04E7
04E8          ; NFKC_CF; 04E9
04EA          ; NFKC_CF; 04EB
04EC          ; NFKC_CF; 04ED
04EE          ; NFKC_CF; 04EF
04F0          ; NFKC_CF; 04F1
04F2          ; NFKC_CF; 04F3
04F4          ; NFKC_CF; 04F5
04F6          ; NFKC_CF; 04F7
04F8          ; NFKC_CF; 04F9
04FA          ; NFKC_CF; 04FB
04FC          ; NFKC_CF; 04FD
04FE          ; NFKC_CF; 04FF
0500          ; NFKC_CF; 0501
0502          ; NFKC_CF; 0503
0504          ; NFKC_CF; 0505
0506          ; NFKC_CF; 0507
0508          ; NFKC_CF; 0509
050A          ; NFKC_CF; 050B
050C          ; NFKC_CF; 050D
050E          ; NFKC_CF; 050F
0510          ; NFKC_CF; 0511
0512          ; NFKC_CF; 0513
0514          ; NFKC_CF; 0515
0516          ; NFKC_CF; 0517
0518          ; NFKC_CF; 0519
051A          ; NFKC_CF; 051B
051C          ; NFKC_CF; 051D
051E          ; NFKC_CF; 051F
0520          ; NFKC_CF; 0521
0522          ; NFKC_CF; 0523
0524          ; NFKC_CF; 0525
0526          ; NFKC_CF; 0527
0531          ; NFKC_CF; 0561
0532          ; NFKC_CF; 0562
0533          ; NFKC_CF; 0563
0534          ; NFKC_CF; 0564
0535          ; NFKC_CF; 0565
0536          ; NFKC_CF; 0566
0537          ; NFKC_CF; 0567
0538          ; NFKC_CF; 0568
0539          ; NFKC_CF; 0569
053A          ; NFKC_CF; 056A
053B          ; NFKC_CF; 056B
053C          ; NFKC_CF; 056C
053D          ; NFKC_CF; 056D
053E          ; NFKC_CF; 056E
053F          ; NFKC_CF; 056F
0540          ; NFKC_CF; 0570
0541          ; NFKC_CF; 0571
0542          ; NFKC_CF; 0572
0543          ; NFKC_CF; 0573
0544          ; NFKC_CF; 0574
0545          ; NFKC_CF; 0575
0546          ; NFKC_CF; 0576
0547          ; NFKC_CF; 0577
0548          ; NFKC_CF; 0578
0549          ; NFKC_CF; 0579
054A          ; NFKC_CF; 057A
054B          ; NFKC_CF; 057B
054C          ; NFKC_CF; 057C
054D          ; NFKC_CF; 057D
054E          ; NFKC_CF; 057E
054F          ; NFKC_CF; 057F
0550          ; NFKC_CF; 0580
0551          ; NFKC_CF; 0581
0552          ; NFKC_CF; 0582
0553          ; NFKC_CF; 0583
0554          ; NFKC_CF; 0584
0555          ; NFKC_CF; 0585
0556          ; NFKC_CF; 0586
0587          ; NFKC_CF; 0565 0582
0675          ; NFKC_CF; 0627 0674
0676          ; NFKC_CF; 0648 0674
0677          ; NFKC_CF; 06C7 0674
0678          ; NFKC_CF; 064A 0674
0958          ; NFKC_CF; 0915 093C
0959          ; NFKC_CF; 0916 093C
095A          ; NFKC_CF; 0917 093C
095B          ; NFKC_CF; 091C 093C
095C          ; NFKC_CF; 0921 093C
095D          ; NFKC_CF; 0922 093C
095E          ; NFKC_CF; 092B 093C
095F          ; NFKC_CF; 092F 093C
09DC          ; NFKC_CF; 09A1 09BC
09DD          ; NFKC_CF; 09A2 09BC
09DF          ; NFKC_CF; 09AF 09BC
0A33          ; NFKC_CF; 0A32 0A3C
0A36          ; NFKC_CF; 0A38 0A3C
0A59          ; NFKC_CF; 0A16 0A3C
0A5A          ; NFKC_CF; 0A17 0A3C
0A5B          ; NFKC_CF; 0A1C 0A3C
0A5E          ; NFKC_CF; 0A2B 0A3C
0B5C          ; NFKC_CF; 0B21 0B3C
0B5D          ; NFKC_CF; 0B22 0B3C
0E33          ; NFKC_CF; 0E4D 0E32
0EB3          ; NFKC_CF; 0ECD 0EB2
0EDC          ; NFKC_CF; 0EAB 0E99
0EDD          ; NFKC_CF; 0EAB 0EA1
0F0C          ; NFKC_CF; 0F0B
0F43          ; NFKC_CF; 0F42 0FB7
0F4D          ; NFKC_CF; 0F4C 0FB7
0F52          ; NFKC_CF; 0F51 0FB7
0F57          ; NFKC_CF; 0F56 0FB7
0F5C          ; NFKC_CF; 0F5B 0FB7
0F69          ; NFKC_CF; 0F40 0FB5
0F73          ; NFKC_CF; 0F71 0F72
0F75          ; NFKC_CF; 0F71 0F74
0F76          ; NFKC_CF; 0FB2 0F80
0F77          ; NFKC_CF; 0FB2 0F71 0F80
0F78          ; NFKC_CF; 0FB3 0F80
0F79          ; NFKC_CF; 0FB3 0F71 0F80
0F81          ; NFKC_CF; 0F71 0F80
0F93          ; NFKC_CF; 0F92 0FB7
0F9D          ; NFKC_CF; 0F9C 0FB7
0FA2          ; NFKC_CF; 0FA1 0FB7
0FA7          ; NFKC_CF; 0FA6 0FB7
0FAC          ; NFKC_CF; 0FAB 0FB7
0FB9          ; NFKC_CF; 0F90 0FB5
10A0          ; NFKC_CF; 2D00
10A1          ; NFKC_CF; 2D01
10A2          ; NFKC_CF; 2D02
10A3          ; NFKC_CF; 2D03
10A4          ; NFKC_CF; 2D04
10A5          ; NFKC_CF; 2D05
10A6          ; NFKC_CF; 2D06
10A7          ; NFKC_CF; 2D07
10A8          ; NFKC_CF; 2D08
10A9          ; NFKC_CF; 2D09
10AA          ; NFKC_CF; 2D0A
10AB          ; NFKC_CF; 2D0B
10AC          ; NFKC_CF; 2D0C
10AD          ; NFKC_CF; 2D0D
10AE          ; NFKC_CF; 2D0E
10AF          ; NFKC_CF; 2D0F
10B0          ; NFKC_CF; 2D10
10B1          ; NFKC_CF; 2D11
10B2          ; NFKC_CF; 2D12
10B3          ; NFKC_CF; 2D13
10B4          ; NFKC_CF; 2D14
10B5          ; NFKC_CF; 2D15
10B6          ; NFKC_CF; 2D16
10B7          ; NFKC_CF; 2D17
10B8          ; NFKC_CF; 2D18
10B9          ; NFKC_CF; 2D19
10BA          ; NFKC_CF; 2D1A
10BB          ; NFKC_CF; 2D1B
10BC          ; NFKC_CF; 2D1C
10BD          ; NFKC_CF; 2D1D
10BE          ; NFKC_CF; 2D1E
10BF          ; NFKC_CF; 2D1F
10C0          ; NFKC_CF; 2D20
10C1          ; NFKC_CF; 2D21
10C2          ; NFKC_CF; 2D22
10C3          ; NFKC_CF; 2D23
10C4          ; NFKC_CF; 2D24
10C5          ; NFKC_CF; 2D25
10FC          ; NFKC_CF; 10DC
115F..1160    ; NFKC_CF;
17B4..17B5    ; NFKC_CF;
180B..180D    ; NFKC_CF;
1D2C          ; NFKC_CF; 0061
1D2D          ; NFKC_CF; 00E6
1D2E          ; NFKC_CF; 0062
1D30          ; NFKC_CF; 0064
1D31          ; NFKC_CF; 0065
1D32          ; NFKC_CF; 01DD
1D33          ; NFKC_CF; 0067
1D34          ; NFKC_CF; 0068
1D35          ; NFKC_CF; 0069
1D36          ; NFKC_CF; 006A
1D37          ; NFKC_CF; 006B
1D38          ; NFKC_CF; 006C
1D39          ; NFKC_CF; 006D
1D3A          ; NFKC_CF; 006E
1D3C          ; NFKC_CF; 006F
1D3D          ; NFKC_CF; 0223
1D3E          ; NFKC_CF; 0070
1D3F          ; NFKC_CF; 0072
1D40          ; NFKC_CF; 0074
1D41          ; NFKC_CF; 0075
1D42          ; NFKC_CF; 0077
1D43          ; NFKC_CF; 0061
1D44          ; NFKC_CF; 0250
1D45          ; NFKC_CF; 0251
1D46          ; NFKC_CF; 1D02
1D47          ; NFKC_CF; 0062
1D48          ; NFKC_CF; 0064
1D49          ; NFKC_CF; 0065
1D4A          ; NFKC_CF; 0259
1D4B          ; NFKC_CF; 025B
1D4C          ; NFKC_CF; 025C
1D4D          ; NFKC_CF; 0067
1D4F          ; NFKC_CF; 006B
1D50          ; NFKC_CF; 006D
1D51          ; NFKC_CF; 014B
1D52          ; NFKC_CF; 006F
1D53          ; NFKC_CF; 0254
1D54          ; NFKC_CF; 1D16
1D55          ; NFKC_CF; 1D17
1D56          ; NFKC_CF; 0070
1D57          ; NFKC_CF; 0074
1D58          ; NFKC_CF; 0075
1D59          ; NFKC_CF; 1D1D
1D5A          ; NFKC_CF; 026F
1D5B          ; NFKC_CF; 0076
1D5C          ; NFKC_CF; 1D25
1D5D          ; NFKC_CF; 03B2
1D5E          ; NFKC_CF; 03B3
1D5F          ; NFKC_CF; 03B4
1D60          ; NFKC_CF; 03C6
1D61          ; NFKC_CF; 03C7
1D62          ; NFKC_CF; 0069
1D63          ; NFKC_CF; 0072
1D64          ; NFKC_CF; 0075
1D65          ; NFKC_CF; 0076
1D66          ; NFKC_CF; 03B2
1D67          ; NFKC_CF; 03B3
1D68          ; NFKC_CF; 03C1
1D69          ; NFKC_CF; 03C6
1D6A          ; NFKC_CF; 03C7
1D78          ; NFKC_CF; 043D
1D9B          ; NFKC_CF; 0252
1D9C          ; NFKC_CF; 0063
1D9D          ; NFKC_CF; 0255
1D9E          ; NFKC_CF; 00F0
1D9F          ; NFKC_CF; 025C
1DA0          ; NFKC_CF; 0066
1DA1          ; NFKC_CF; 025F
1DA2          ; NFKC_CF; 0261
1DA3          ; NFKC_CF; 0265
1DA4          ; NFKC_CF; 0268
1DA5          ; NFKC_CF; 0269
1DA6          ; NFKC_CF; 026A
1DA7          ; NFKC_CF; 1D7B
1DA8          ; NFKC_CF; 029D
1DA9          ; NFKC_CF; 026D
1DAA          ; NFKC_CF; 1D85
1DAB          ; NFKC_CF; 029F
1DAC          ; NFKC_CF; 0271
1DAD          ; NFKC_CF; 0270
1DAE          ; NFKC_CF; 0272
1DAF          ; NFKC_CF; 0273
1DB0          ; NFKC_CF; 0274
1DB1          ; NFKC_CF; 0275
1DB2          ; NFKC_CF; 0278
1DB3          ; NFKC_CF; 0282
1DB4          ; NFKC_CF; 0283
1DB5          ; NFKC_CF; 01AB
1DB6          ; NFKC_CF; 0289
1DB7          ; NFKC_CF; 028A
1DB8          ; NFKC_CF; 1D1C
1DB9          ; NFKC_CF; 028B
1DBA          ; NFKC_CF; 028C
1DBB          ; NFKC_CF; 007A
1DBC          ; NFKC_CF; 0290
1DBD          ; NFKC_CF; 0291
1DBE          ; NFKC_CF; 0292
1DBF          ; NFKC_CF; 03B8
1E00          ; NFKC_CF; 1E01
1E02          ; NFKC_CF; 1E03
1E04          ; NFKC_CF; 1E05
1E06          ; NFKC_CF; 1E07
1E08          ; NFKC_CF; 1E09
1E0A          ; NFKC_CF; 1E0B
1E0C          ; NFKC_CF; 1E0D
1E0E          ; NFKC_CF; 1E0F
1E10          ; NFKC_CF; 1E11
1E12          ; NFKC_CF; 1E13
1E14          ; NFKC_CF; 1E15
1E16          ; NFKC_CF; 1E17
1E18          ; NFKC_CF; 1E19
1E1A          ; NFKC_CF; 1E1B
1E1C          ; NFKC_CF; 1E1D
1E1E          ; NFKC_CF; 1E1F
1E20          ; NFKC_CF; 1E21
1E22          ; NFKC_CF; 1E23
1E24          ; NFKC_CF; 1E25
1E26          ; NFKC_CF; 1E27
1E28          ; NFKC_CF; 1E29
1E2A          ; NFKC_CF; 1E2B
1E2C          ; NFKC_CF; 1E2D
1E2E          ; NFKC_CF; 1E2F
1E30          ; NFKC_CF; 1E31
1E32          ; NFKC_CF; 1E33
1E34          ; NFKC_CF; 1E35
1E36          ; NFKC_CF; 1E37
1E38          ; NFKC_CF; 1E39
1E3A          ; NFKC_CF; 1E3B
1E3C          ; NFKC_CF; 1E3D
1E3E          ; NFKC_CF; 1E3F
1E40          ; NFKC_CF; 1E41
1E42          ; NFKC_CF; 1E43
1E44          ; NFKC_CF; 1E45
1E46          ; NFKC_CF; 1E47
1E48          ; NFKC_CF; 1E49
1E4A          ; NFKC_CF; 1E4B
1E4C          ; NFKC_CF; 1E4D
1E4E          ; NFKC_CF; 1E4F
1E50          ; NFKC_CF; 1E51
1E52          ; NFKC_CF; 1E53
1E54          ; NFKC_CF; 1E55
1E56          ; NFKC_CF; 1E57
1E58          ; NFKC_CF; 1E59
1E5A          ; NFKC_CF; 1E5B
1E5C          ; NFKC_CF; 1E5D
1E5E          ; NFKC_CF; 1E5F
1E60          ; NFKC_CF; 1E61
1E62          ; NFKC_CF; 1E63
1E64          ; NFKC_CF; 1E65
1E66          ; NFKC_CF; 1E67
1E68          ; NFKC_CF; 1E69
1E6A          ; NFKC_CF; 1E6B
1E6C          ; NFKC_CF; 1E6D
1E6E          ; NFKC_CF; 1E6F
1E70          ; NFKC_CF; 1E71
1E72          ; NFKC_CF; 1E73
1E74          ; NFKC_CF; 1E75
1E76          ; NFKC_CF; 1E77
1E78          ; NFKC_CF; 1E79
1E7A          ; NFKC_CF; 1E7B
1E7C          ; NFKC_CF; 1E7D
1E7E          ; NFKC_CF; 1E7F
1E80          ; NFKC_CF; 1E81
1E82          ; NFKC_CF; 1E83
1E84          ; NFKC_CF; 1E85
1E86          ; NFKC_CF; 1E87
1E88          ; NFKC_CF; 1E89
1E8A          ; NFKC_CF; 1E8B
1E8C          ; NFKC_CF; 1E8D
1E8E          ; NFKC_CF; 1E8F
1E90          ; NFKC_CF; 1E91
1E92          ; NFKC_CF; 1E93
1E94          ; NFKC_CF; 1E95
1E9A          ; NFKC_CF; 0061 02BE
1E9B          ; NFKC_CF; 1E61
1E9E          ; NFKC_CF; 0073 0073
1EA0          ; NFKC_CF; 1EA1
1EA2          ; NFKC_CF; 1EA3
1EA4          ; NFKC_CF; 1EA5
1EA6          ; NFKC_CF; 1EA7
1EA8          ; NFKC_CF; 1EA9
1EAA          ; NFKC_CF; 1EAB
1EAC          ; NFKC_CF; 1EAD
1EAE          ; NFKC_CF; 1EAF
1EB0          ; NFKC_CF; 1EB1
1EB2          ; NFKC_CF; 1EB3
1EB4          ; NFKC_CF; 1EB5
1EB6          ; NFKC_CF; 1EB7
1EB8          ; NFKC_CF; 1EB9
1EBA          ; NFKC_CF; 1EBB
1EBC          ; NFKC_CF; 1EBD
1EBE          ; NFKC_CF; 1EBF
1EC0          ; NFKC_CF; 1EC1
1EC2          ; NFKC_CF; 1EC3
1EC4          ; NFKC_CF; 1EC5
1EC6          ; NFKC_CF; 1EC7
1EC8          ; NFKC_CF; 1EC9
1ECA          ; NFKC_CF; 1ECB
